date,hyg,lqd,tlt,shy,jnk,hyg_lqd_ratio
2025-05-08,72.9842300415039,100.78099060058594,82.1844253540039,78.75934600830078,87.06562042236328,0.7241864721369347
2025-05-09,73.03071594238281,100.7431869506836,82.30734252929688,78.79756164550781,87.08405303955078,0.7249196511733667
2025-05-12,73.75592041015625,100.72430419921875,81.54146575927734,78.65426635742188,88.09719848632812,0.7322554471488553
2025-05-13,73.88606262207031,100.80935668945312,81.21054077148438,78.63517761230469,88.2353515625,0.7329286194105871
2025-05-14,73.61643981933594,100.2990493774414,80.6716079711914,78.57784271240234,87.91297149658203,0.7339694670714721
2025-05-15,73.75592041015625,101.01725006103516,81.38072967529297,78.73072052001953,88.06956481933594,0.7301319365315581
2025-05-16,73.8395767211914,101.20623016357422,81.59822082519531,78.71160125732422,88.18006896972656,0.729595170197017
2025-05-19,73.8023910522461,101.21568298339844,81.36180877685547,78.74026489257812,88.12480926513672,0.7291596408468763
2025-05-20,73.76520538330078,100.96998596191406,80.77559661865234,78.74981689453125,88.08796691894531,0.7305656693972906
2025-05-21,73.27241516113281,99.8454818725586,79.39514923095703,78.70204162597656,87.49851989746094,0.733858095398415
2025-05-22,73.42119598388672,100.35575103759766,79.81117248535156,78.74981689453125,87.64588928222656,0.7316092523325337
2025-05-23,73.40259552001953,100.43132781982422,79.94355773925781,78.79756164550781,87.60904693603516,0.7308734944907354
2025-05-27,73.84888458251953,101.3385238647461,81.05925750732422,78.82621002197266,88.17088317871094,0.7287345598312023
2025-05-28,73.8023910522461,101.09282684326172,80.70941925048828,78.76891326904297,88.12480926513672,0.730045774332458
2025-05-29,73.9139633178711,101.54641723632812,81.45635986328125,78.85489654541016,88.2353515625,0.7278835170112575
