date,dxy,dxy_high,dxy_low,dxy_ma50,dxy_ma200
2025-07-21,97.8499984741211,98.51000213623047,97.69999694824219,98.76740005493164,103.51294986724854
2025-07-22,97.38999938964844,97.98999786376953,97.30999755859375,98.7084001159668,103.48994987487794
2025-07-23,97.20999908447266,97.61000061035156,97.19000244140625,98.61680007934571,103.46339988708496
2025-07-24,97.37999725341797,97.55000305175781,97.11000061035156,98.54440002441406,103.43759986877441
2025-07-25,97.6500015258789,97.91000366210938,97.43000030517578,98.4766000366211,103.41309986114501
2025-07-28,98.66000366210938,98.69000244140625,97.48999786376953,98.43220016479492,103.39174987792968
2025-07-29,98.91000366210938,99.13999938964844,98.58000183105469,98.38860031127929,103.37134990692138
2025-07-30,99.94000244140625,99.9800033569336,98.69999694824219,98.3788003540039,103.35659992218018
2025-07-31,100.02999877929688,100.0999984741211,99.5199966430664,98.3770002746582,103.34024990081787
2025-08-01,98.69000244140625,100.26000213623047,98.61000061035156,98.35960037231445,103.31739990234375
2025-08-04,98.77999877929688,98.9800033569336,98.58999633789062,98.33600036621094,103.29334991455079
